commonid,BlockStartingHour,BankerGroup,state
2027233,11,Refinance,AL
2027233,11,Refinance,AR
2027233,11,Refinance,CA
2027233,11,Refinance,CO
2027233,11,Refinance,GA
2027233,11,Refinance,IN
2027233,11,Refinance,KS
2027233,11,Refinance,KY
2027233,11,Refinance,LA
2027233,11,Refinance,MD
2027233,11,Refinance,MI
2027233,11,Refinance,NJ
2027233,11,Refinance,NC
2027233,11,Refinance,SC
2027233,11,Refinance,TX
2027233,11,Refinance,VA
2027233,11,Refinance,WA
2027237,11,Purchase,AR
2027237,11,Purchase,CA
2027237,11,Purchase,FL
2027237,11,Purchase,IA
2027237,11,Purchase,KY
2027237,11,Purchase,MA
2027237,11,Purchase,MI
2027237,11,Purchase,NC
2027237,11,Purchase,OK
2027237,11,Purchase,PA
2027237,11,Purchase,TX
2027237,11,Purchase,VA
2027237,11,Purchase,WA
2027237,11,Purchase,WV
2027237,11,Purchase,WI
2027247,11,Refinance,AL
2027247,11,Refinance,CA
2027247,11,Refinance,CO
2027247,11,Refinance,FL
2027247,11,Refinance,IL
2027247,11,Refinance,IN
2027247,11,Refinance,LA
2027247,11,Refinance,MD
2027247,11,Refinance,MI
2027247,11,Refinance,NJ
2027247,11,Refinance,OH
2027247,11,Refinance,OR
2027247,11,Refinance,PA
2027247,11,Refinance,VA
2027247,11,Refinance,WA
2027251,11,Refinance,CA
2027251,11,Refinance,FL
2027251,11,Refinance,IA
2027251,11,Refinance,KY
2027251,11,Refinance,MA
2027251,11,Refinance,MI
2027251,11,Refinance,NC
2027251,11,Refinance,OH
2027251,11,Refinance,OR
2027251,11,Refinance,PA
2027251,11,Refinance,TN
2027251,11,Refinance,VA
2027251,11,Refinance,WA
2027251,11,Refinance,WI
2027258,11,Purchase,CA
2027258,11,Purchase,CO
2027258,11,Purchase,FL
2027258,11,Purchase,GA
2027258,11,Purchase,IL
2027258,11,Purchase,IA
2027258,11,Purchase,KY
2027258,11,Purchase,MA
2027258,11,Purchase,MI
2027258,11,Purchase,MN
2027258,11,Purchase,NC
2027258,11,Purchase,OH
2027258,11,Purchase,PA
2027258,11,Purchase,TX
2027258,11,Purchase,WI
2027262,11,Purchase,AL
2027262,11,Purchase,CA
2027262,11,Purchase,FL
2027262,11,Purchase,IL
2027262,11,Purchase,IA
2027262,11,Purchase,KY
2027262,11,Purchase,MA
2027262,11,Purchase,MI
2027262,11,Purchase,NJ
2027262,11,Purchase,NC
2027262,11,Purchase,OH
2027262,11,Purchase,PA
2027262,11,Purchase,TX
2027262,11,Purchase,VA
2027262,11,Purchase,WI
2027273,11,Refinance,AL
2027273,11,Refinance,AR
2027273,11,Refinance,CA
2027273,11,Refinance,FL
2027273,11,Refinance,GA
2027273,11,Refinance,IL
2027273,11,Refinance,KS
2027273,11,Refinance,KY
2027273,11,Refinance,NJ
2027273,11,Refinance,OH
2027273,11,Refinance,PA
2027273,11,Refinance,SC
2027273,11,Refinance,TN
2027273,11,Refinance,TX
2027273,11,Refinance,VA
2027277,11,Refinance,CA
2027277,11,Refinance,FL
2027277,11,Refinance,GA
2027277,11,Refinance,KS
2027277,11,Refinance,LA
2027277,11,Refinance,MD
2027277,11,Refinance,MA
2027277,11,Refinance,MI
2027277,11,Refinance,NJ
2027277,11,Refinance,NC
2027277,11,Refinance,OH
2027277,11,Refinance,OK
2027277,11,Refinance,TX
2027277,11,Refinance,VA
2027277,11,Refinance,WI
2027283,11,Purchase,AL
2027283,11,Purchase,AR
2027283,11,Purchase,FL
2027283,11,Purchase,IL
2027283,11,Purchase,IA
2027283,11,Purchase,KY
2027283,11,Purchase,MA
2027283,11,Purchase,MI
2027283,11,Purchase,NJ
2027283,11,Purchase,NC
2027283,11,Purchase,PA
2027283,11,Purchase,TN
2027283,11,Purchase,TX
2027283,11,Purchase,WI
2027305,11,Refinance,AL
2027305,11,Refinance,CA
2027305,11,Refinance,CO
2027305,11,Refinance,FL
2027305,11,Refinance,GA
2027305,11,Refinance,ID
2027305,11,Refinance,KS
2027305,11,Refinance,KY
2027305,11,Refinance,ME
2027305,11,Refinance,MI
2027305,11,Refinance,MN
2027305,11,Refinance,MO
2027305,11,Refinance,NE
2027305,11,Refinance,NV
2027305,11,Refinance,NJ
2027305,11,Refinance,NC
2027305,11,Refinance,OH
2027305,11,Refinance,PA
2027305,11,Refinance,SC
2027305,11,Refinance,SD
2027305,11,Refinance,TN
2027305,11,Refinance,TX
2027305,11,Refinance,VA
2027307,11,Purchase,AL
2027307,11,Purchase,CA
2027307,11,Purchase,FL
2027307,11,Purchase,IN
2027307,11,Purchase,LA
2027307,11,Purchase,MD
2027307,11,Purchase,MA
2027307,11,Purchase,MI
2027307,11,Purchase,NJ
2027307,11,Purchase,PA
2027307,11,Purchase,TX
2027307,11,Purchase,VA
2027307,11,Purchase,WA
2027307,11,Purchase,WV
2027310,11,Refinance,AL
2027310,11,Refinance,AK
2027310,11,Refinance,FL
2027310,11,Refinance,IL
2027310,11,Refinance,KS
2027310,11,Refinance,KY
2027310,11,Refinance,NJ
2027310,11,Refinance,OH
2027310,11,Refinance,PA
2027310,11,Refinance,VA
2027311,11,Refinance,AL
2027311,11,Refinance,CA
2027311,11,Refinance,FL
2027311,11,Refinance,GA
2027311,11,Refinance,IN
2027311,11,Refinance,LA
2027311,11,Refinance,MD
2027311,11,Refinance,MI
2027311,11,Refinance,NJ
2027311,11,Refinance,OH
2027311,11,Refinance,OR
2027311,11,Refinance,PA
2027311,11,Refinance,TN
2027311,11,Refinance,TX
2027311,11,Refinance,VA
2027311,11,Refinance,WA
2027312,11,Purchase,AL
2027312,11,Purchase,CA
2027312,11,Purchase,GA
2027312,11,Purchase,IA
2027312,11,Purchase,KY
2027312,11,Purchase,MA
2027312,11,Purchase,MI
2027312,11,Purchase,NJ
2027312,11,Purchase,NC
2027312,11,Purchase,OH
2027312,11,Purchase,OR
2027312,11,Purchase,PA
2027312,11,Purchase,VA
2027312,11,Purchase,WI
2027321,11,Refinance,AL
2027321,11,Refinance,CA
2027321,11,Refinance,CO
2027321,11,Refinance,FL
2027321,11,Refinance,GA
2027321,11,Refinance,IL
2027321,11,Refinance,IN
2027321,11,Refinance,LA
2027321,11,Refinance,MI
2027321,11,Refinance,NJ
2027321,11,Refinance,PA
2027321,11,Refinance,TN
2027321,11,Refinance,TX
2027321,11,Refinance,VA
2027321,11,Refinance,WA
2027327,11,Refinance,CA
2027327,11,Refinance,FL
2027327,11,Refinance,IA
2027327,11,Refinance,KY
2027327,11,Refinance,MA
2027327,11,Refinance,MI
2027327,11,Refinance,NJ
2027327,11,Refinance,NC
2027327,11,Refinance,OK
2027327,11,Refinance,PA
2027327,11,Refinance,TN
2027327,11,Refinance,UT
2027327,11,Refinance,VA
2027327,11,Refinance,WI
2027331,11,Refinance,AL
2027331,11,Refinance,CA
2027331,11,Refinance,FL
2027331,11,Refinance,GA
2027331,11,Refinance,KS
2027331,11,Refinance,KY
2027331,11,Refinance,MD
2027331,11,Refinance,NJ
2027331,11,Refinance,NC
2027331,11,Refinance,OH
2027331,11,Refinance,OR
2027331,11,Refinance,PA
2027331,11,Refinance,SC
2027331,11,Refinance,TX
2027331,11,Refinance,VA
2027331,11,Refinance,WI
2027338,11,Refinance,CA
2027338,11,Refinance,CO
2027338,11,Refinance,FL
2027338,11,Refinance,GA
2027338,11,Refinance,IA
2027338,11,Refinance,KY
2027338,11,Refinance,MA
2027338,11,Refinance,MI
2027338,11,Refinance,MO
2027338,11,Refinance,NC
2027338,11,Refinance,PA
2027338,11,Refinance,SC
2027338,11,Refinance,TN
2027338,11,Refinance,TX
2027338,11,Refinance,VA
2027338,11,Refinance,WI
2027347,11,Purchase,CA
2027347,11,Purchase,GA
2027347,11,Purchase,IL
2027347,11,Purchase,IN
2027347,11,Purchase,MD
2027347,11,Purchase,MA
2027347,11,Purchase,MI
2027347,11,Purchase,NJ
2027347,11,Purchase,NM
2027347,11,Purchase,NC
2027347,11,Purchase,OH
2027347,11,Purchase,PA
2027347,11,Purchase,TX
2027347,11,Purchase,VA
2027347,11,Purchase,WA
2027356,11,Purchase,AL
2027356,11,Purchase,AR
2027356,11,Purchase,CA
2027356,11,Purchase,CO
2027356,11,Purchase,FL
2027356,11,Purchase,IN
2027356,11,Purchase,IA
2027356,11,Purchase,KY
2027356,11,Purchase,MI
2027356,11,Purchase,MS
2027356,11,Purchase,OR
2027356,11,Purchase,VA
2027356,11,Purchase,WA
2027360,11,Refinance,FL
2027360,11,Refinance,GA
2027360,11,Refinance,IL
2027360,11,Refinance,IN
2027360,11,Refinance,IA
2027360,11,Refinance,KY
2027360,11,Refinance,MA
2027360,11,Refinance,MI
2027360,11,Refinance,NJ
2027360,11,Refinance,NC
2027360,11,Refinance,OH
2027360,11,Refinance,PA
2027360,11,Refinance,TN
2027360,11,Refinance,TX
2027360,11,Refinance,VA
2027360,11,Refinance,WI
2027361,11,Purchase,AL
2027361,11,Purchase,CO
2027361,11,Purchase,DC
2027361,11,Purchase,FL
2027361,11,Purchase,GA
2027361,11,Purchase,KY
2027361,11,Purchase,MI
2027361,11,Purchase,MS
2027361,11,Purchase,NJ
2027361,11,Purchase,NC
2027361,11,Purchase,PA
2027361,11,Purchase,VA
2027367,11,Purchase,FL
2027367,11,Purchase,GA
2027367,11,Purchase,IA
2027367,11,Purchase,KY
2027367,11,Purchase,MD
2027367,11,Purchase,MA
2027367,11,Purchase,MI
2027367,11,Purchase,NC
2027367,11,Purchase,OH
2027367,11,Purchase,PA
2027367,11,Purchase,SC
2027367,11,Purchase,TN
2027367,11,Purchase,VA
2027367,11,Purchase,WI
2027378,11,Purchase,AZ
2027378,11,Purchase,CA
2027378,11,Purchase,CO
2027378,11,Purchase,FL
2027378,11,Purchase,IL
2027378,11,Purchase,KS
2027378,11,Purchase,KY
2027378,11,Purchase,LA
2027378,11,Purchase,MD
2027378,11,Purchase,MA
2027378,11,Purchase,MI
2027378,11,Purchase,NC
2027378,11,Purchase,SC
2027378,11,Purchase,TX
2027378,11,Purchase,VA
2027378,11,Purchase,WI
2027395,11,Refinance,AL
2027395,11,Refinance,CA
2027395,11,Refinance,FL
2027395,11,Refinance,GA
2027395,11,Refinance,IN
2027395,11,Refinance,KY
2027395,11,Refinance,MI
2027395,11,Refinance,NJ
2027395,11,Refinance,NC
2027395,11,Refinance,OH
2027395,11,Refinance,OR
2027395,11,Refinance,PA
2027395,11,Refinance,TN
2027395,11,Refinance,TX
2027395,11,Refinance,VA
2027396,11,Refinance,AL
2027396,11,Refinance,CA
2027396,11,Refinance,GA
2027396,11,Refinance,IL
2027396,11,Refinance,IN
2027396,11,Refinance,LA
2027396,11,Refinance,MD
2027396,11,Refinance,MI
2027396,11,Refinance,NJ
2027396,11,Refinance,OH
2027396,11,Refinance,OR
2027396,11,Refinance,SC
2027396,11,Refinance,TN
2027396,11,Refinance,TX
2027396,11,Refinance,VA
2027396,11,Refinance,WA
2027405,11,Purchase,CA
2027405,11,Purchase,FL
2027405,11,Purchase,KS
2027405,11,Purchase,LA
2027405,11,Purchase,MD
2027405,11,Purchase,MA
2027405,11,Purchase,MI
2027405,11,Purchase,MS
2027405,11,Purchase,NC
2027405,11,Purchase,PA
2027405,11,Purchase,TX
2027405,11,Purchase,VA
2027405,11,Purchase,WI
2027410,11,Purchase,AL
2027410,11,Purchase,CA
2027410,11,Purchase,FL
2027410,11,Purchase,GA
2027410,11,Purchase,IN
2027410,11,Purchase,KY
2027410,11,Purchase,MI
2027410,11,Purchase,NV
2027410,11,Purchase,NJ
2027410,11,Purchase,PA
2027410,11,Purchase,VA
2027427,11,Refinance,AL
2027427,11,Refinance,CA
2027427,11,Refinance,GA
2027427,11,Refinance,IL
2027427,11,Refinance,IN
2027427,11,Refinance,LA
2027427,11,Refinance,MD
2027427,11,Refinance,MI
2027427,11,Refinance,NE
2027427,11,Refinance,NJ
2027427,11,Refinance,NM
2027427,11,Refinance,TN
2027427,11,Refinance,TX
2027427,11,Refinance,VA
2027427,11,Refinance,WA
2027433,11,Refinance,AL
2027433,11,Refinance,CA
2027433,11,Refinance,FL
2027433,11,Refinance,GA
2027433,11,Refinance,ID
2027433,11,Refinance,IL
2027433,11,Refinance,IN
2027433,11,Refinance,KY
2027433,11,Refinance,MI
2027433,11,Refinance,MO
2027433,11,Refinance,NJ
2027433,11,Refinance,NC
2027433,11,Refinance,PA
2027433,11,Refinance,TX
2027433,11,Refinance,VA
2027436,11,Refinance,AL
2027436,11,Refinance,AR
2027436,11,Refinance,CO
2027436,11,Refinance,IN
2027436,11,Refinance,IA
2027436,11,Refinance,KS
2027436,11,Refinance,ME
2027436,11,Refinance,MD
2027436,11,Refinance,NJ
2027436,11,Refinance,OK
2027436,11,Refinance,SC
2027436,11,Refinance,WA
2027447,11,Refinance,AL
2027447,11,Refinance,AZ
2027447,11,Refinance,CA
2027447,11,Refinance,DE
2027447,11,Refinance,FL
2027447,11,Refinance,GA
2027447,11,Refinance,IN
2027447,11,Refinance,KY
2027447,11,Refinance,MI
2027447,11,Refinance,NJ
2027447,11,Refinance,NC
2027447,11,Refinance,OH
2027447,11,Refinance,PA
2027447,11,Refinance,VA
2027452,11,Refinance,AL
2027452,11,Refinance,AR
2027452,11,Refinance,CA
2027452,11,Refinance,CO
2027452,11,Refinance,FL
2027452,11,Refinance,GA
2027452,11,Refinance,IA
2027452,11,Refinance,KY
2027452,11,Refinance,MA
2027452,11,Refinance,MI
2027452,11,Refinance,NC
2027452,11,Refinance,PA
2027452,11,Refinance,TX
2027452,11,Refinance,WV
2027452,11,Refinance,WI
2027463,11,Refinance,AL
2027463,11,Refinance,AR
2027463,11,Refinance,CA
2027463,11,Refinance,GA
2027463,11,Refinance,KS
2027463,11,Refinance,KY
2027463,11,Refinance,LA
2027463,11,Refinance,MD
2027463,11,Refinance,MA
2027463,11,Refinance,MI
2027463,11,Refinance,NC
2027463,11,Refinance,OH
2027463,11,Refinance,TX
2027463,11,Refinance,VA
2027463,11,Refinance,WI
2027463,11,Refinance,WY
2027465,11,Refinance,CA
2027465,11,Refinance,FL
2027465,11,Refinance,KS
2027465,11,Refinance,LA
2027465,11,Refinance,MD
2027465,11,Refinance,MA
2027465,11,Refinance,MI
2027465,11,Refinance,NE
2027465,11,Refinance,NC
2027465,11,Refinance,OH
2027465,11,Refinance,TN
2027465,11,Refinance,VA
2027465,11,Refinance,WI
2027466,11,Purchase,CA
2027466,11,Purchase,FL
2027466,11,Purchase,IL
2027466,11,Purchase,MA
2027466,11,Purchase,MI
2027466,11,Purchase,MS
2027466,11,Purchase,NJ
2027466,11,Purchase,NC
2027466,11,Purchase,OH
2027466,11,Purchase,PA
2027466,11,Purchase,TX
2027466,11,Purchase,VA
2027466,11,Purchase,WA
2027466,11,Purchase,WI
2027487,11,Purchase,CA
2027487,11,Purchase,CO
2027487,11,Purchase,FL
2027487,11,Purchase,IL
2027487,11,Purchase,KS
2027487,11,Purchase,LA
2027487,11,Purchase,MD
2027487,11,Purchase,MA
2027487,11,Purchase,MI
2027487,11,Purchase,NC
2027487,11,Purchase,OH
2027487,11,Purchase,TX
2027487,11,Purchase,VA
2027487,11,Purchase,WI
2027501,11,Refinance,AL
2027501,11,Refinance,CA
2027501,11,Refinance,GA
2027501,11,Refinance,IL
2027501,11,Refinance,IN
2027501,11,Refinance,KS
2027501,11,Refinance,LA
2027501,11,Refinance,MD
2027501,11,Refinance,MA
2027501,11,Refinance,MI
2027501,11,Refinance,NC
2027501,11,Refinance,OH
2027501,11,Refinance,SC
2027501,11,Refinance,TX
2027501,11,Refinance,VA
2027501,11,Refinance,WI
2027501,11,Refinance,WY
2027502,11,Refinance,AL
2027502,11,Refinance,AR
2027502,11,Refinance,CA
2027502,11,Refinance,FL
2027502,11,Refinance,GA
2027502,11,Refinance,KY
2027502,11,Refinance,MI
2027502,11,Refinance,OH
2027502,11,Refinance,PA
2027502,11,Refinance,TN
2027502,11,Refinance,VA
2027502,11,Refinance,WA
2027504,11,Refinance,AL
2027504,11,Refinance,AR
2027504,11,Refinance,CA
2027504,11,Refinance,CO
2027504,11,Refinance,IN
2027504,11,Refinance,KY
2027504,11,Refinance,MI
2027504,11,Refinance,MS
2027504,11,Refinance,PA
2027504,11,Refinance,TN
2027504,11,Refinance,VA
2027508,11,Refinance,AL
2027508,11,Refinance,CA
2027508,11,Refinance,FL
2027508,11,Refinance,GA
2027508,11,Refinance,ID
2027508,11,Refinance,IN
2027508,11,Refinance,KY
2027508,11,Refinance,MI
2027508,11,Refinance,NJ
2027508,11,Refinance,NC
2027508,11,Refinance,OH
2027508,11,Refinance,PA
2027508,11,Refinance,TX
2027508,11,Refinance,VA
2027510,11,Refinance,AL
2027510,11,Refinance,AZ
2027510,11,Refinance,AR
2027510,11,Refinance,CA
2027510,11,Refinance,CT
2027510,11,Refinance,DC
2027510,11,Refinance,FL
2027510,11,Refinance,GA
2027510,11,Refinance,IL
2027510,11,Refinance,IN
2027510,11,Refinance,IA
2027510,11,Refinance,KS
2027510,11,Refinance,KY
2027510,11,Refinance,LA
2027510,11,Refinance,ME
2027510,11,Refinance,MD
2027510,11,Refinance,MI
2027510,11,Refinance,MN
2027510,11,Refinance,MS
2027510,11,Refinance,MO
2027510,11,Refinance,MT
2027510,11,Refinance,NE
2027510,11,Refinance,NH
2027510,11,Refinance,NJ
2027510,11,Refinance,NC
2027510,11,Refinance,ND
2027510,11,Refinance,OK
2027510,11,Refinance,OR
2027510,11,Refinance,PA
2027510,11,Refinance,SC
2027510,11,Refinance,SD
2027510,11,Refinance,TN
2027510,11,Refinance,TX
2027510,11,Refinance,UT
2027510,11,Refinance,VT
2027510,11,Refinance,VA
2027510,11,Refinance,WA
2027510,11,Refinance,WI
2027519,11,Purchase,AL
2027519,11,Purchase,CA
2027519,11,Purchase,FL
2027519,11,Purchase,IL
2027519,11,Purchase,IN
2027519,11,Purchase,KY
2027519,11,Purchase,MI
2027519,11,Purchase,MO
2027519,11,Purchase,NJ
2027519,11,Purchase,PA
2027519,11,Purchase,TX
2027519,11,Purchase,VA
2027519,11,Purchase,WI
2027520,11,Purchase,AL
2027520,11,Purchase,CA
2027520,11,Purchase,FL
2027520,11,Purchase,KS
2027520,11,Purchase,LA
2027520,11,Purchase,MD
2027520,11,Purchase,MA
2027520,11,Purchase,MI
2027520,11,Purchase,MT
2027520,11,Purchase,NC
2027520,11,Purchase,PA
2027520,11,Purchase,SC
2027520,11,Purchase,TX
2027520,11,Purchase,VA
2027520,11,Purchase,WI
2027521,11,Refinance,AL
2027521,11,Refinance,CA
2027521,11,Refinance,FL
2027521,11,Refinance,GA
2027521,11,Refinance,IL
2027521,11,Refinance,KY
2027521,11,Refinance,MA
2027521,11,Refinance,NJ
2027521,11,Refinance,NC
2027521,11,Refinance,OH
2027521,11,Refinance,PA
2027521,11,Refinance,SC
2027521,11,Refinance,TX
2027521,11,Refinance,VA
2027521,11,Refinance,WI
2027530,11,Purchase,AZ
2027530,11,Purchase,CA
2027530,11,Purchase,FL
2027530,11,Purchase,GA
2027530,11,Purchase,KY
2027530,11,Purchase,MA
2027530,11,Purchase,MI
2027530,11,Purchase,NJ
2027530,11,Purchase,NC
2027530,11,Purchase,PA
2027530,11,Purchase,TX
2027530,11,Purchase,VA
2027530,11,Purchase,WI
2027573,11,Refinance,AL
2027573,11,Refinance,CA
2027573,11,Refinance,CO
2027573,11,Refinance,CT
2027573,11,Refinance,FL
2027573,11,Refinance,GA
2027573,11,Refinance,IL
2027573,11,Refinance,KY
2027573,11,Refinance,MA
2027573,11,Refinance,NJ
2027573,11,Refinance,NC
2027573,11,Refinance,OH
2027573,11,Refinance,VA
2027573,11,Refinance,WI
2027588,11,Refinance,AL
2027588,11,Refinance,AZ
2027588,11,Refinance,CA
2027588,11,Refinance,CO
2027588,11,Refinance,FL
2027588,11,Refinance,IL
2027588,11,Refinance,IN
2027588,11,Refinance,KY
2027588,11,Refinance,MA
2027588,11,Refinance,MI
2027588,11,Refinance,NJ
2027588,11,Refinance,NC
2027588,11,Refinance,OH
2027588,11,Refinance,OR
2027588,11,Refinance,PA
2027588,11,Refinance,SC
2027588,11,Refinance,TN
2027588,11,Refinance,TX
2027588,11,Refinance,VA
2027588,11,Refinance,WI
2027592,11,Refinance,AL
2027592,11,Refinance,AR
2027592,11,Refinance,CA
2027592,11,Refinance,FL
2027592,11,Refinance,GA
2027592,11,Refinance,IN
2027592,11,Refinance,KY
2027592,11,Refinance,MI
2027592,11,Refinance,NJ
2027592,11,Refinance,NC
2027592,11,Refinance,OH
2027592,11,Refinance,OR
2027592,11,Refinance,PA
2027592,11,Refinance,TN
2027592,11,Refinance,TX
2027592,11,Refinance,VA
2027592,11,Refinance,WA
2027601,11,Refinance,CA
2027601,11,Refinance,GA
2027601,11,Refinance,KS
2027601,11,Refinance,LA
2027601,11,Refinance,MD
2027601,11,Refinance,MA
2027601,11,Refinance,MI
2027601,11,Refinance,NC
2027601,11,Refinance,OH
2027601,11,Refinance,TX
2027601,11,Refinance,VA
2027601,11,Refinance,WI
2027607,11,Refinance,CA
2027607,11,Refinance,FL
2027607,11,Refinance,GA
2027607,11,Refinance,IL
2027607,11,Refinance,KS
2027607,11,Refinance,LA
2027607,11,Refinance,MD
2027607,11,Refinance,MA
2027607,11,Refinance,MI
2027607,11,Refinance,NC
2027607,11,Refinance,OK
2027607,11,Refinance,TX
2027607,11,Refinance,VT
2027607,11,Refinance,VA
2027607,11,Refinance,WI
2027612,11,Refinance,AL
2027612,11,Refinance,AK
2027612,11,Refinance,AR
2027612,11,Refinance,CA
2027612,11,Refinance,FL
2027612,11,Refinance,GA
2027612,11,Refinance,IL
2027612,11,Refinance,IN
2027612,11,Refinance,KY
2027612,11,Refinance,MI
2027612,11,Refinance,NJ
2027612,11,Refinance,PA
2027612,11,Refinance,TN
2027612,11,Refinance,TX
2027612,11,Refinance,VA
2027622,11,Refinance,CA
2027622,11,Refinance,CO
2027622,11,Refinance,FL
2027622,11,Refinance,GA
2027622,11,Refinance,IL
2027622,11,Refinance,KS
2027622,11,Refinance,LA
2027622,11,Refinance,MD
2027622,11,Refinance,MA
2027622,11,Refinance,MI
2027622,11,Refinance,NV
2027622,11,Refinance,NC
2027622,11,Refinance,SC
2027622,11,Refinance,TX
2027622,11,Refinance,VA
2027622,11,Refinance,WI
2027625,11,Refinance,AL
2027625,11,Refinance,AK
2027625,11,Refinance,CA
2027625,11,Refinance,FL
2027625,11,Refinance,GA
2027625,11,Refinance,IL
2027625,11,Refinance,IN
2027625,11,Refinance,KY
2027625,11,Refinance,MI
2027625,11,Refinance,MO
2027625,11,Refinance,NJ
2027625,11,Refinance,PA
2027625,11,Refinance,TN
2027625,11,Refinance,TX
2027625,11,Refinance,VA
2027626,11,Refinance,AL
2027626,11,Refinance,CA
2027626,11,Refinance,CO
2027626,11,Refinance,FL
2027626,11,Refinance,GA
2027626,11,Refinance,KY
2027626,11,Refinance,MD
2027626,11,Refinance,MA
2027626,11,Refinance,MS
2027626,11,Refinance,NJ
2027626,11,Refinance,NC
2027626,11,Refinance,OH
2027626,11,Refinance,PA
2027626,11,Refinance,TX
2027626,11,Refinance,VA
2027626,11,Refinance,WI
2027636,11,Refinance,AL
2027636,11,Refinance,CA
2027636,11,Refinance,FL
2027636,11,Refinance,GA
2027636,11,Refinance,IL
2027636,11,Refinance,IN
2027636,11,Refinance,KY
2027636,11,Refinance,MA
2027636,11,Refinance,NJ
2027636,11,Refinance,NC
2027636,11,Refinance,OH
2027636,11,Refinance,OK
2027636,11,Refinance,PA
2027636,11,Refinance,TN
2027636,11,Refinance,TX
2027636,11,Refinance,VA
2027636,11,Refinance,WI
2027648,11,Refinance,AK
2027648,11,Refinance,CA
2027648,11,Refinance,FL
2027648,11,Refinance,GA
2027648,11,Refinance,IL
2027648,11,Refinance,IN
2027648,11,Refinance,KY
2027648,11,Refinance,MS
2027648,11,Refinance,NH
2027648,11,Refinance,NC
2027648,11,Refinance,OH
2027648,11,Refinance,TN
2027648,11,Refinance,TX
2027648,11,Refinance,VA
2027648,11,Refinance,WA
2027657,11,Purchase,AL
2027657,11,Purchase,AZ
2027657,11,Purchase,CA
2027657,11,Purchase,FL
2027657,11,Purchase,GA
2027657,11,Purchase,IL
2027657,11,Purchase,MA
2027657,11,Purchase,MI
2027657,11,Purchase,MS
2027657,11,Purchase,NJ
2027657,11,Purchase,NC
2027657,11,Purchase,PA
2027657,11,Purchase,SC
2027657,11,Purchase,TX
2027657,11,Purchase,VA
2027657,11,Purchase,WI
2027684,11,Refinance,CA
2027684,11,Refinance,FL
2027684,11,Refinance,GA
2027684,11,Refinance,IL
2027684,11,Refinance,IN
2027684,11,Refinance,KY
2027684,11,Refinance,MS
2027684,11,Refinance,NH
2027684,11,Refinance,NC
2027684,11,Refinance,OH
2027684,11,Refinance,PA
2027684,11,Refinance,SC
2027684,11,Refinance,TX
2027684,11,Refinance,VT
2027684,11,Refinance,VA
2027684,11,Refinance,WA
2027689,11,Refinance,AR
2027689,11,Refinance,CA
2027689,11,Refinance,CO
2027689,11,Refinance,GA
2027689,11,Refinance,IL
2027689,11,Refinance,ME
2027689,11,Refinance,MA
2027689,11,Refinance,MI
2027689,11,Refinance,NJ
2027689,11,Refinance,NC
2027689,11,Refinance,OH
2027689,11,Refinance,PA
2027689,11,Refinance,TX
2027689,11,Refinance,VA
2027689,11,Refinance,WI
2027691,11,Purchase,AL
2027691,11,Purchase,CA
2027691,11,Purchase,CO
2027691,11,Purchase,FL
2027691,11,Purchase,GA
2027691,11,Purchase,IL
2027691,11,Purchase,MO
2027691,11,Purchase,NJ
2027691,11,Purchase,OH
2027691,11,Purchase,OK
2027691,11,Purchase,OR
2027691,11,Purchase,PA
2027691,11,Purchase,TN
2027691,11,Purchase,TX
2027691,11,Purchase,VA
2027691,11,Purchase,WI
2027695,11,Refinance,AR
2027695,11,Refinance,CA
2027695,11,Refinance,CT
2027695,11,Refinance,FL
2027695,11,Refinance,GA
2027695,11,Refinance,IL
2027695,11,Refinance,MA
2027695,11,Refinance,MI
2027695,11,Refinance,NJ
2027695,11,Refinance,NC
2027695,11,Refinance,OH
2027695,11,Refinance,PA
2027695,11,Refinance,TN
2027695,11,Refinance,TX
2027695,11,Refinance,VA
2027695,11,Refinance,WI
2027702,11,Purchase,AZ
2027702,11,Purchase,CA
2027702,11,Purchase,CO
2027702,11,Purchase,FL
2027702,11,Purchase,GA
2027702,11,Purchase,IL
2027702,11,Purchase,MA
2027702,11,Purchase,MI
2027702,11,Purchase,MO
2027702,11,Purchase,NJ
2027702,11,Purchase,NC
2027702,11,Purchase,PA
2027702,11,Purchase,SC
2027702,11,Purchase,TN
2027702,11,Purchase,TX
2027702,11,Purchase,VA
2027702,11,Purchase,WA
2027702,11,Purchase,WI
2027708,11,Refinance,CA
2027708,11,Refinance,CO
2027708,11,Refinance,GA
2027708,11,Refinance,IL
2027708,11,Refinance,IN
2027708,11,Refinance,MA
2027708,11,Refinance,MI
2027708,11,Refinance,MS
2027708,11,Refinance,NJ
2027708,11,Refinance,NC
2027708,11,Refinance,OH
2027708,11,Refinance,OK
2027708,11,Refinance,PA
2027708,11,Refinance,TX
2027708,11,Refinance,VA
2027708,11,Refinance,WA
2027708,11,Refinance,WI
2027712,11,Purchase,AL
2027712,11,Purchase,CA
2027712,11,Purchase,CO
2027712,11,Purchase,IN
2027712,11,Purchase,MA
2027712,11,Purchase,MI
2027712,11,Purchase,MS
2027712,11,Purchase,NJ
2027712,11,Purchase,WI
2027715,11,Refinance,CA
2027715,11,Refinance,FL
2027715,11,Refinance,GA
2027715,11,Refinance,IL
2027715,11,Refinance,IN
2027715,11,Refinance,KY
2027715,11,Refinance,MA
2027715,11,Refinance,MI
2027715,11,Refinance,NJ
